"order_item_id","order_id","sku","quantity","unit_price","discount_pct"
"4818","4818","SKU-00907","3","170.42","0.0004"
"4819","4819","SKU-00924","2","170.61","0.0007"
"4820","4820","SKU-00941","1","170.80","0.0010"
"4821","4821","SKU-00958","4","170.99","0.0013"
"4822","4822","SKU-00975","3","171.18","0.0016"
"4823","4823","SKU-00992","2","171.37","0.0019"
"4824","4824","SKU-00009","1","171.56","0.0022"
"4825","4825","SKU-00026","4","171.75","0.0000"
"4826","4826","SKU-00043","3","171.94","0.0003"
"4827","4827","SKU-00060","2","172.13","0.0006"
"4828","4828","SKU-00077","1","172.32","0.0009"
"4829","4829","SKU-00094","4","172.51","0.0012"
"4830","4830","SKU-00111","3","172.70","0.0015"
"4831","4831","SKU-00128","2","172.89","0.0018"
"4832","4832","SKU-00145","1","173.08","0.0021"
"4833","4833","SKU-00162","4","173.27","0.0024"
"4834","4834","SKU-00179","3","173.46","0.0002"
"4835","4835","SKU-00196","2","173.65","0.0005"
"4836","4836","SKU-00213","1","173.84","0.0008"
"4837","4837","SKU-00230","4","174.03","0.0011"
"4838","4838","SKU-00247","3","174.22","0.0014"
"4839","4839","SKU-00264","2","174.41","0.0017"
"4840","4840","SKU-00281","1","174.60","0.0020"
"4841","4841","SKU-00298","4","174.79","0.0023"
"4842","4842","SKU-00315","3","174.98","0.0001"
"4843","4843","SKU-00332","2","175.17","0.0004"
"4844","4844","SKU-00349","1","175.36","0.0007"
"4845","4845","SKU-00366","4","175.55","0.0010"
"4846","4846","SKU-00383","3","175.74","0.0013"
"4847","4847","SKU-00400","2","175.93","0.0016"
"4848","4848","SKU-00417","1","176.12","0.0019"
"4849","4849","SKU-00434","4","176.31","0.0022"
"4850","4850","SKU-00451","3","176.50","0.0000"
"4851","4851","SKU-00468","2","176.69","0.0003"
"4852","4852","SKU-00485","1","176.88","0.0006"
"4853","4853","SKU-00502","4","177.07","0.0009"
"4854","4854","SKU-00519","3","177.26","0.0012"
"4855","4855","SKU-00536","2","177.45","0.0015"
"4856","4856","SKU-00553","1","177.64","0.0018"
"4857","4857","SKU-00570","4","177.83","0.0021"
"4858","4858","SKU-00587","3","178.02","0.0024"
"4859","4859","SKU-00604","2","178.21","0.0002"
"4860","4860","SKU-00621","1","178.40","0.0005"
"4861","4861","SKU-00638","4","178.59","0.0008"
"4862","4862","SKU-00655","3","178.78","0.0011"
"4863","4863","SKU-00672","2","178.97","0.0014"
"4864","4864","SKU-00689","1","179.16","0.0017"
"4865","4865","SKU-00706","4","179.35","0.0020"
"4866","4866","SKU-00723","3","179.54","0.0023"
"4867","4867","SKU-00740","2","179.73","0.0001"
"4868","4868","SKU-00757","1","179.92","0.0004"
"4869","4869","SKU-00774","4","180.11","0.0007"
"4870","4870","SKU-00791","3","180.30","0.0010"
"4871","4871","SKU-00808","2","180.49","0.0013"
"4872","4872","SKU-00825","1","180.68","0.0016"
"4873","4873","SKU-00842","4","180.87","0.0019"
"4874","4874","SKU-00859","3","181.06","0.0022"
"4875","4875","SKU-00876","2","181.25","0.0000"
"4876","4876","SKU-00893","1","181.44","0.0003"
"4877","4877","SKU-00910","4","181.63","0.0006"
"4878","4878","SKU-00927","3","181.82","0.0009"
"4879","4879","SKU-00944","2","182.01","0.0012"
"4880","4880","SKU-00961","1","182.20","0.0015"
"4881","4881","SKU-00978","4","182.39","0.0018"
"4882","4882","SKU-00995","3","182.58","0.0021"
"4883","4883","SKU-00012","2","182.77","0.0024"
"4884","4884","SKU-00029","1","182.96","0.0002"
"4885","4885","SKU-00046","4","183.15","0.0005"
"4886","4886","SKU-00063","3","183.34","0.0008"
"4887","4887","SKU-00080","2","183.53","0.0011"
"4888","4888","SKU-00097","1","183.72","0.0014"
"4889","4889","SKU-00114","4","183.91","0.0017"
"4890","4890","SKU-00131","3","184.10","0.0020"
"4891","4891","SKU-00148","2","184.29","0.0023"
"4892","4892","SKU-00165","1","184.48","0.0001"
"4893","4893","SKU-00182","4","184.67","0.0004"
"4894","4894","SKU-00199","3","184.86","0.0007"
"4895","4895","SKU-00216","2","185.05","0.0010"
"4896","4896","SKU-00233","1","185.24","0.0013"
"4897","4897","SKU-00250","4","185.43","0.0016"
"4898","4898","SKU-00267","3","185.62","0.0019"
"4899","4899","SKU-00284","2","185.81","0.0022"
"4900","4900","SKU-00301","1","186.00","0.0000"
"4901","4901","SKU-00318","4","186.19","0.0003"
"4902","4902","SKU-00335","3","186.38","0.0006"
"4903","4903","SKU-00352","2","186.57","0.0009"
"4904","4904","SKU-00369","1","186.76","0.0012"
"4905","4905","SKU-00386","4","186.95","0.0015"
"4906","4906","SKU-00403","3","187.14","0.0018"
"4907","4907","SKU-00420","2","187.33","0.0021"
"4908","4908","SKU-00437","1","187.52","0.0024"
"4909","4909","SKU-00454","4","187.71","0.0002"
"4910","4910","SKU-00471","3","187.90","0.0005"
"4911","4911","SKU-00488","2","188.09","0.0008"
"4912","4912","SKU-00505","1","188.28","0.0011"
"4913","4913","SKU-00522","4","188.47","0.0014"
"4914","4914","SKU-00539","3","188.66","0.0017"
"4915","4915","SKU-00556","2","188.85","0.0020"
"4916","4916","SKU-00573","1","189.04","0.0023"
"4917","4917","SKU-00590","4","189.23","0.0001"
"4918","4918","SKU-00607","3","189.42","0.0004"
"4919","4919","SKU-00624","2","189.61","0.0007"
"4920","4920","SKU-00641","1","189.80","0.0010"
"4921","4921","SKU-00658","4","189.99","0.0013"
"4922","4922","SKU-00675","3","190.18","0.0016"
"4923","4923","SKU-00692","2","190.37","0.0019"
"4924","4924","SKU-00709","1","190.56","0.0022"
"4925","4925","SKU-00726","4","190.75","0.0000"
"4926","4926","SKU-00743","3","190.94","0.0003"
"4927","4927","SKU-00760","2","191.13","0.0006"
"4928","4928","SKU-00777","1","191.32","0.0009"
"4929","4929","SKU-00794","4","191.51","0.0012"
"4930","4930","SKU-00811","3","191.70","0.0015"
"4931","4931","SKU-00828","2","191.89","0.0018"
"4932","4932","SKU-00845","1","192.08","0.0021"
"4933","4933","SKU-00862","4","192.27","0.0024"
"4934","4934","SKU-00879","3","192.46","0.0002"
"4935","4935","SKU-00896","2","192.65","0.0005"
"4936","4936","SKU-00913","1","192.84","0.0008"
"4937","4937","SKU-00930","4","193.03","0.0011"
"4938","4938","SKU-00947","3","193.22","0.0014"
"4939","4939","SKU-00964","2","193.41","0.0017"
"4940","4940","SKU-00981","1","193.60","0.0020"
"4941","4941","SKU-00998","4","193.79","0.0023"
"4942","4942","SKU-00015","3","193.98","0.0001"
"4943","4943","SKU-00032","2","194.17","0.0004"
"4944","4944","SKU-00049","1","194.36","0.0007"
"4945","4945","SKU-00066","4","194.55","0.0010"
"4946","4946","SKU-00083","3","194.74","0.0013"
"4947","4947","SKU-00100","2","194.93","0.0016"
"4948","4948","SKU-00117","1","195.12","0.0019"
"4949","4949","SKU-00134","4","195.31","0.0022"
"4950","4950","SKU-00151","3","195.50","0.0000"
"4951","4951","SKU-00168","2","195.69","0.0003"
"4952","4952","SKU-00185","1","195.88","0.0006"
"4953","4953","SKU-00202","4","196.07","0.0009"
"4954","4954","SKU-00219","3","196.26","0.0012"
"4955","4955","SKU-00236","2","196.45","0.0015"
"4956","4956","SKU-00253","1","196.64","0.0018"
"4957","4957","SKU-00270","4","196.83","0.0021"
"4958","4958","SKU-00287","3","197.02","0.0024"
"4959","4959","SKU-00304","2","197.21","0.0002"
"4960","4960","SKU-00321","1","197.40","0.0005"
"4961","4961","SKU-00338","4","197.59","0.0008"
"4962","4962","SKU-00355","3","197.78","0.0011"
"4963","4963","SKU-00372","2","197.97","0.0014"
"4964","4964","SKU-00389","1","198.16","0.0017"
"4965","4965","SKU-00406","4","198.35","0.0020"
"4966","4966","SKU-00423","3","198.54","0.0023"
"4967","4967","SKU-00440","2","198.73","0.0001"
"4968","4968","SKU-00457","1","198.92","0.0004"
"4969","4969","SKU-00474","4","199.11","0.0007"
"4970","4970","SKU-00491","3","199.30","0.0010"
"4971","4971","SKU-00508","2","199.49","0.0013"
"4972","4972","SKU-00525","1","199.68","0.0016"
"4973","4973","SKU-00542","4","199.87","0.0019"
"4974","4974","SKU-00559","3","200.06","0.0022"
"4975","4975","SKU-00576","2","200.25","0.0000"
"4976","4976","SKU-00593","1","200.44","0.0003"
"4977","4977","SKU-00610","4","200.63","0.0006"
"4978","4978","SKU-00627","3","200.82","0.0009"
"4979","4979","SKU-00644","2","201.01","0.0012"
"4980","4980","SKU-00661","1","201.20","0.0015"
"4981","4981","SKU-00678","4","201.39","0.0018"
"4982","4982","SKU-00695","3","201.58","0.0021"
"4983","4983","SKU-00712","2","201.77","0.0024"
"4984","4984","SKU-00729","1","201.96","0.0002"
"4985","4985","SKU-00746","4","202.15","0.0005"
"4986","4986","SKU-00763","3","202.34","0.0008"
"4987","4987","SKU-00780","2","202.53","0.0011"
"4988","4988","SKU-00797","1","202.72","0.0014"
"4989","4989","SKU-00814","4","202.91","0.0017"
"4990","4990","SKU-00831","3","203.10","0.0020"
"4991","4991","SKU-00848","2","203.29","0.0023"
"4992","4992","SKU-00865","1","203.48","0.0001"
"4993","4993","SKU-00882","4","203.67","0.0004"
"4994","4994","SKU-00899","3","203.86","0.0007"
"4995","4995","SKU-00916","2","204.05","0.0010"
"4996","4996","SKU-00933","1","204.24","0.0013"
"4997","4997","SKU-00950","4","204.43","0.0016"
"4998","4998","SKU-00967","3","204.62","0.0019"
"4999","4999","SKU-00984","2","204.81","0.0022"
"5000","5000","SKU-00001","1","205.00","0.0000"
"5001","1","SKU-00018","4","205.19","0.0003"
"5002","2","SKU-00035","3","205.38","0.0006"
"5003","3","SKU-00052","2","205.57","0.0009"
"5004","4","SKU-00069","1","205.76","0.0012"
"5005","5","SKU-00086","4","205.95","0.0015"
"5006","6","SKU-00103","3","206.14","0.0018"
"5007","7","SKU-00120","2","206.33","0.0021"
"5008","8","SKU-00137","1","206.52","0.0024"
"5009","9","SKU-00154","4","206.71","0.0002"
"5010","10","SKU-00171","3","206.90","0.0005"
"5011","11","SKU-00188","2","207.09","0.0008"
"5012","12","SKU-00205","1","207.28","0.0011"
"5013","13","SKU-00222","4","207.47","0.0014"
"5014","14","SKU-00239","3","207.66","0.0017"
"5015","15","SKU-00256","2","207.85","0.0020"
"5016","16","SKU-00273","1","208.04","0.0023"
"5017","17","SKU-00290","4","208.23","0.0001"
"5018","18","SKU-00307","3","208.42","0.0004"
"5019","19","SKU-00324","2","208.61","0.0007"
"5020","20","SKU-00341","1","208.80","0.0010"
"5021","21","SKU-00358","4","208.99","0.0013"
"5022","22","SKU-00375","3","209.18","0.0016"
"5023","23","SKU-00392","2","209.37","0.0019"
"5024","24","SKU-00409","1","209.56","0.0022"
"5025","25","SKU-00426","4","209.75","0.0000"
"5026","26","SKU-00443","3","209.94","0.0003"
"5027","27","SKU-00460","2","210.13","0.0006"
"5028","28","SKU-00477","1","210.32","0.0009"
"5029","29","SKU-00494","4","210.51","0.0012"
"5030","30","SKU-00511","3","210.70","0.0015"
"5031","31","SKU-00528","2","210.89","0.0018"
"5032","32","SKU-00545","1","211.08","0.0021"
"5033","33","SKU-00562","4","211.27","0.0024"
"5034","34","SKU-00579","3","211.46","0.0002"
"5035","35","SKU-00596","2","211.65","0.0005"
"5036","36","SKU-00613","1","211.84","0.0008"
"5037","37","SKU-00630","4","212.03","0.0011"
"5038","38","SKU-00647","3","212.22","0.0014"
"5039","39","SKU-00664","2","212.41","0.0017"
"5040","40","SKU-00681","1","212.60","0.0020"
"5041","41","SKU-00698","4","212.79","0.0023"
"5042","42","SKU-00715","3","212.98","0.0001"
"5043","43","SKU-00732","2","213.17","0.0004"
"5044","44","SKU-00749","1","213.36","0.0007"
"5045","45","SKU-00766","4","213.55","0.0010"
"5046","46","SKU-00783","3","213.74","0.0013"
"5047","47","SKU-00800","2","213.93","0.0016"
"5048","48","SKU-00817","1","214.12","0.0019"
"5049","49","SKU-00834","4","214.31","0.0022"
"5050","50","SKU-00851","3","214.50","0.0000"
"5051","51","SKU-00868","2","214.69","0.0003"
"5052","52","SKU-00885","1","214.88","0.0006"
"5053","53","SKU-00902","4","215.07","0.0009"
"5054","54","SKU-00919","3","215.26","0.0012"
"5055","55","SKU-00936","2","215.45","0.0015"
"5056","56","SKU-00953","1","215.64","0.0018"
"5057","57","SKU-00970","4","215.83","0.0021"
"5058","58","SKU-00987","3","216.02","0.0024"
"5059","59","SKU-00004","2","216.21","0.0002"
"5060","60","SKU-00021","1","216.40","0.0005"
"5061","61","SKU-00038","4","216.59","0.0008"
"5062","62","SKU-00055","3","216.78","0.0011"
"5063","63","SKU-00072","2","216.97","0.0014"
"5064","64","SKU-00089","1","217.16","0.0017"
"5065","65","SKU-00106","4","217.35","0.0020"
"5066","66","SKU-00123","3","217.54","0.0023"
"5067","67","SKU-00140","2","217.73","0.0001"
"5068","68","SKU-00157","1","217.92","0.0004"
"5069","69","SKU-00174","4","218.11","0.0007"
"5070","70","SKU-00191","3","218.30","0.0010"
"5071","71","SKU-00208","2","218.49","0.0013"
"5072","72","SKU-00225","1","218.68","0.0016"
"5073","73","SKU-00242","4","218.87","0.0019"
"5074","74","SKU-00259","3","219.06","0.0022"
"5075","75","SKU-00276","2","219.25","0.0000"
"5076","76","SKU-00293","1","219.44","0.0003"
"5077","77","SKU-00310","4","219.63","0.0006"
"5078","78","SKU-00327","3","219.82","0.0009"
"5079","79","SKU-00344","2","220.01","0.0012"
"5080","80","SKU-00361","1","220.20","0.0015"
"5081","81","SKU-00378","4","220.39","0.0018"
"5082","82","SKU-00395","3","220.58","0.0021"
"5083","83","SKU-00412","2","220.77","0.0024"
"5084","84","SKU-00429","1","220.96","0.0002"
"5085","85","SKU-00446","4","221.15","0.0005"
"5086","86","SKU-00463","3","221.34","0.0008"
"5087","87","SKU-00480","2","221.53","0.0011"
"5088","88","SKU-00497","1","221.72","0.0014"
"5089","89","SKU-00514","4","221.91","0.0017"
"5090","90","SKU-00531","3","222.10","0.0020"
"5091","91","SKU-00548","2","222.29","0.0023"
"5092","92","SKU-00565","1","222.48","0.0001"
"5093","93","SKU-00582","4","222.67","0.0004"
"5094","94","SKU-00599","3","222.86","0.0007"
"5095","95","SKU-00616","2","223.05","0.0010"
"5096","96","SKU-00633","1","223.24","0.0013"
"5097","97","SKU-00650","4","223.43","0.0016"
"5098","98","SKU-00667","3","223.62","0.0019"
"5099","99","SKU-00684","2","223.81","0.0022"
"5100","100","SKU-00701","1","224.00","0.0000"
"5101","101","SKU-00718","4","224.19","0.0003"
"5102","102","SKU-00735","3","224.38","0.0006"
"5103","103","SKU-00752","2","224.57","0.0009"
"5104","104","SKU-00769","1","224.76","0.0012"
"5105","105","SKU-00786","4","224.95","0.0015"
"5106","106","SKU-00803","3","225.14","0.0018"
"5107","107","SKU-00820","2","225.33","0.0021"
"5108","108","SKU-00837","1","225.52","0.0024"
"5109","109","SKU-00854","4","225.71","0.0002"
"5110","110","SKU-00871","3","225.90","0.0005"
"5111","111","SKU-00888","2","226.09","0.0008"
"5112","112","SKU-00905","1","226.28","0.0011"
"5113","113","SKU-00922","4","226.47","0.0014"
"5114","114","SKU-00939","3","226.66","0.0017"
"5115","115","SKU-00956","2","226.85","0.0020"
"5116","116","SKU-00973","1","227.04","0.0023"
"5117","117","SKU-00990","4","227.23","0.0001"
"5118","118","SKU-00007","3","227.42","0.0004"
"5119","119","SKU-00024","2","227.61","0.0007"
"5120","120","SKU-00041","1","227.80","0.0010"
"5121","121","SKU-00058","4","227.99","0.0013"
"5122","122","SKU-00075","3","228.18","0.0016"
"5123","123","SKU-00092","2","228.37","0.0019"
"5124","124","SKU-00109","1","228.56","0.0022"
"5125","125","SKU-00126","4","228.75","0.0000"
"5126","126","SKU-00143","3","228.94","0.0003"
"5127","127","SKU-00160","2","229.13","0.0006"
"5128","128","SKU-00177","1","229.32","0.0009"
"5129","129","SKU-00194","4","229.51","0.0012"
"5130","130","SKU-00211","3","229.70","0.0015"
"5131","131","SKU-00228","2","229.89","0.0018"
"5132","132","SKU-00245","1","230.08","0.0021"
"5133","133","SKU-00262","4","230.27","0.0024"
"5134","134","SKU-00279","3","230.46","0.0002"
"5135","135","SKU-00296","2","230.65","0.0005"
"5136","136","SKU-00313","1","230.84","0.0008"
"5137","137","SKU-00330","4","231.03","0.0011"
"5138","138","SKU-00347","3","231.22","0.0014"
"5139","139","SKU-00364","2","231.41","0.0017"
"5140","140","SKU-00381","1","231.60","0.0020"
"5141","141","SKU-00398","4","231.79","0.0023"
"5142","142","SKU-00415","3","231.98","0.0001"
"5143","143","SKU-00432","2","232.17","0.0004"
"5144","144","SKU-00449","1","232.36","0.0007"
"5145","145","SKU-00466","4","232.55","0.0010"
"5146","146","SKU-00483","3","232.74","0.0013"
"5147","147","SKU-00500","2","232.93","0.0016"
"5148","148","SKU-00517","1","233.12","0.0019"
"5149","149","SKU-00534","4","233.31","0.0022"
"5150","150","SKU-00551","3","233.50","0.0000"
"5151","151","SKU-00568","2","233.69","0.0003"
"5152","152","SKU-00585","1","233.88","0.0006"
"5153","153","SKU-00602","4","234.07","0.0009"
"5154","154","SKU-00619","3","234.26","0.0012"
"5155","155","SKU-00636","2","234.45","0.0015"
"5156","156","SKU-00653","1","234.64","0.0018"
"5157","157","SKU-00670","4","234.83","0.0021"
"5158","158","SKU-00687","3","235.02","0.0024"
"5159","159","SKU-00704","2","235.21","0.0002"
"5160","160","SKU-00721","1","235.40","0.0005"
"5161","161","SKU-00738","4","235.59","0.0008"
"5162","162","SKU-00755","3","235.78","0.0011"
"5163","163","SKU-00772","2","235.97","0.0014"
"5164","164","SKU-00789","1","236.16","0.0017"
"5165","165","SKU-00806","4","236.35","0.0020"
"5166","166","SKU-00823","3","236.54","0.0023"
"5167","167","SKU-00840","2","236.73","0.0001"
"5168","168","SKU-00857","1","236.92","0.0004"
"5169","169","SKU-00874","4","237.11","0.0007"
"5170","170","SKU-00891","3","237.30","0.0010"
"5171","171","SKU-00908","2","237.49","0.0013"
"5172","172","SKU-00925","1","237.68","0.0016"
"5173","173","SKU-00942","4","237.87","0.0019"
"5174","174","SKU-00959","3","238.06","0.0022"
"5175","175","SKU-00976","2","238.25","0.0000"
"5176","176","SKU-00993","1","238.44","0.0003"
"5177","177","SKU-00010","4","238.63","0.0006"
"5178","178","SKU-00027","3","238.82","0.0009"
"5179","179","SKU-00044","2","239.01","0.0012"
"5180","180","SKU-00061","1","239.20","0.0015"
"5181","181","SKU-00078","4","239.39","0.0018"
"5182","182","SKU-00095","3","239.58","0.0021"
"5183","183","SKU-00112","2","239.77","0.0024"
"5184","184","SKU-00129","1","239.96","0.0002"
"5185","185","SKU-00146","4","240.15","0.0005"
"5186","186","SKU-00163","3","240.34","0.0008"
"5187","187","SKU-00180","2","240.53","0.0011"
"5188","188","SKU-00197","1","240.72","0.0014"
"5189","189","SKU-00214","4","240.91","0.0017"
"5190","190","SKU-00231","3","241.10","0.0020"
"5191","191","SKU-00248","2","241.29","0.0023"
"5192","192","SKU-00265","1","241.48","0.0001"
"5193","193","SKU-00282","4","241.67","0.0004"
"5194","194","SKU-00299","3","241.86","0.0007"
"5195","195","SKU-00316","2","242.05","0.0010"
"5196","196","SKU-00333","1","242.24","0.0013"
"5197","197","SKU-00350","4","242.43","0.0016"
"5198","198","SKU-00367","3","242.62","0.0019"
"5199","199","SKU-00384","2","242.81","0.0022"
"5200","200","SKU-00401","1","243.00","0.0000"
"5201","201","SKU-00418","4","243.19","0.0003"
"5202","202","SKU-00435","3","243.38","0.0006"
"5203","203","SKU-00452","2","243.57","0.0009"
"5204","204","SKU-00469","1","243.76","0.0012"
"5205","205","SKU-00486","4","243.95","0.0015"
"5206","206","SKU-00503","3","244.14","0.0018"
"5207","207","SKU-00520","2","244.33","0.0021"
"5208","208","SKU-00537","1","244.52","0.0024"
"5209","209","SKU-00554","4","244.71","0.0002"
"5210","210","SKU-00571","3","244.90","0.0005"
"5211","211","SKU-00588","2","245.09","0.0008"
"5212","212","SKU-00605","1","245.28","0.0011"
"5213","213","SKU-00622","4","245.47","0.0014"
"5214","214","SKU-00639","3","245.66","0.0017"
"5215","215","SKU-00656","2","245.85","0.0020"
"5216","216","SKU-00673","1","246.04","0.0023"
"5217","217","SKU-00690","4","246.23","0.0001"
"5218","218","SKU-00707","3","246.42","0.0004"
"5219","219","SKU-00724","2","246.61","0.0007"
"5220","220","SKU-00741","1","246.80","0.0010"
"5221","221","SKU-00758","4","246.99","0.0013"
"5222","222","SKU-00775","3","247.18","0.0016"
"5223","223","SKU-00792","2","247.37","0.0019"
"5224","224","SKU-00809","1","247.56","0.0022"
"5225","225","SKU-00826","4","247.75","0.0000"
"5226","226","SKU-00843","3","247.94","0.0003"
"5227","227","SKU-00860","2","248.13","0.0006"
"5228","228","SKU-00877","1","248.32","0.0009"
"5229","229","SKU-00894","4","248.51","0.0012"
"5230","230","SKU-00911","3","248.70","0.0015"
"5231","231","SKU-00928","2","248.89","0.0018"
"5232","232","SKU-00945","1","249.08","0.0021"
"5233","233","SKU-00962","4","249.27","0.0024"
"5234","234","SKU-00979","3","249.46","0.0002"
"5235","235","SKU-00996","2","249.65","0.0005"
"5236","236","SKU-00013","1","249.84","0.0008"
"5237","237","SKU-00030","4","250.03","0.0011"
"5238","238","SKU-00047","3","250.22","0.0014"
"5239","239","SKU-00064","2","250.41","0.0017"
"5240","240","SKU-00081","1","250.60","0.0020"
"5241","241","SKU-00098","4","250.79","0.0023"
"5242","242","SKU-00115","3","250.98","0.0001"
"5243","243","SKU-00132","2","251.17","0.0004"
"5244","244","SKU-00149","1","251.36","0.0007"
"5245","245","SKU-00166","4","251.55","0.0010"
"5246","246","SKU-00183","3","251.74","0.0013"
"5247","247","SKU-00200","2","251.93","0.0016"
"5248","248","SKU-00217","1","252.12","0.0019"
"5249","249","SKU-00234","4","252.31","0.0022"
"5250","250","SKU-00251","3","252.50","0.0000"
"5251","251","SKU-00268","2","252.69","0.0003"
"5252","252","SKU-00285","1","252.88","0.0006"
"5253","253","SKU-00302","4","253.07","0.0009"
"5254","254","SKU-00319","3","253.26","0.0012"
"5255","255","SKU-00336","2","253.45","0.0015"
"5256","256","SKU-00353","1","253.64","0.0018"
"5257","257","SKU-00370","4","253.83","0.0021"
"5258","258","SKU-00387","3","254.02","0.0024"
"5259","259","SKU-00404","2","254.21","0.0002"
"5260","260","SKU-00421","1","254.40","0.0005"
"5261","261","SKU-00438","4","254.59","0.0008"
"5262","262","SKU-00455","3","254.78","0.0011"
"5263","263","SKU-00472","2","254.97","0.0014"
"5264","264","SKU-00489","1","5.16","0.0017"
"5265","265","SKU-00506","4","5.35","0.0020"
"5266","266","SKU-00523","3","5.54","0.0023"
"5267","267","SKU-00540","2","5.73","0.0001"
"5268","268","SKU-00557","1","5.92","0.0004"
"5269","269","SKU-00574","4","6.11","0.0007"
"5270","270","SKU-00591","3","6.30","0.0010"
"5271","271","SKU-00608","2","6.49","0.0013"
"5272","272","SKU-00625","1","6.68","0.0016"
"5273","273","SKU-00642","4","6.87","0.0019"
"5274","274","SKU-00659","3","7.06","0.0022"
"5275","275","SKU-00676","2","7.25","0.0000"
"5276","276","SKU-00693","1","7.44","0.0003"
"5277","277","SKU-00710","4","7.63","0.0006"
"5278","278","SKU-00727","3","7.82","0.0009"
"5279","279","SKU-00744","2","8.01","0.0012"
"5280","280","SKU-00761","1","8.20","0.0015"
"5281","281","SKU-00778","4","8.39","0.0018"
"5282","282","SKU-00795","3","8.58","0.0021"
"5283","283","SKU-00812","2","8.77","0.0024"
"5284","284","SKU-00829","1","8.96","0.0002"
"5285","285","SKU-00846","4","9.15","0.0005"
"5286","286","SKU-00863","3","9.34","0.0008"
"5287","287","SKU-00880","2","9.53","0.0011"
"5288","288","SKU-00897","1","9.72","0.0014"
"5289","289","SKU-00914","4","9.91","0.0017"
"5290","290","SKU-00931","3","10.10","0.0020"
"5291","291","SKU-00948","2","10.29","0.0023"
"5292","292","SKU-00965","1","10.48","0.0001"
"5293","293","SKU-00982","4","10.67","0.0004"
"5294","294","SKU-00999","3","10.86","0.0007"
"5295","295","SKU-00016","2","11.05","0.0010"
"5296","296","SKU-00033","1","11.24","0.0013"
"5297","297","SKU-00050","4","11.43","0.0016"
"5298","298","SKU-00067","3","11.62","0.0019"
"5299","299","SKU-00084","2","11.81","0.0022"
"5300","300","SKU-00101","1","12.00","0.0000"
"5301","301","SKU-00118","4","12.19","0.0003"
"5302","302","SKU-00135","3","12.38","0.0006"
"5303","303","SKU-00152","2","12.57","0.0009"
"5304","304","SKU-00169","1","12.76","0.0012"
"5305","305","SKU-00186","4","12.95","0.0015"
"5306","306","SKU-00203","3","13.14","0.0018"
"5307","307","SKU-00220","2","13.33","0.0021"
"5308","308","SKU-00237","1","13.52","0.0024"
"5309","309","SKU-00254","4","13.71","0.0002"
"5310","310","SKU-00271","3","13.90","0.0005"
"5311","311","SKU-00288","2","14.09","0.0008"
"5312","312","SKU-00305","1","14.28","0.0011"
"5313","313","SKU-00322","4","14.47","0.0014"
"5314","314","SKU-00339","3","14.66","0.0017"
"5315","315","SKU-00356","2","14.85","0.0020"
"5316","316","SKU-00373","1","15.04","0.0023"
"5317","317","SKU-00390","4","15.23","0.0001"
"5318","318","SKU-00407","3","15.42","0.0004"
"5319","319","SKU-00424","2","15.61","0.0007"
"5320","320","SKU-00441","1","15.80","0.0010"
"5321","321","SKU-00458","4","15.99","0.0013"
"5322","322","SKU-00475","3","16.18","0.0016"
"5323","323","SKU-00492","2","16.37","0.0019"
"5324","324","SKU-00509","1","16.56","0.0022"
"5325","325","SKU-00526","4","16.75","0.0000"
"5326","326","SKU-00543","3","16.94","0.0003"
"5327","327","SKU-00560","2","17.13","0.0006"
"5328","328","SKU-00577","1","17.32","0.0009"
"5329","329","SKU-00594","4","17.51","0.0012"
"5330","330","SKU-00611","3","17.70","0.0015"
"5331","331","SKU-00628","2","17.89","0.0018"
"5332","332","SKU-00645","1","18.08","0.0021"
"5333","333","SKU-00662","4","18.27","0.0024"
"5334","334","SKU-00679","3","18.46","0.0002"
"5335","335","SKU-00696","2","18.65","0.0005"
"5336","336","SKU-00713","1","18.84","0.0008"
"5337","337","SKU-00730","4","19.03","0.0011"
"5338","338","SKU-00747","3","19.22","0.0014"
"5339","339","SKU-00764","2","19.41","0.0017"
"5340","340","SKU-00781","1","19.60","0.0020"
"5341","341","SKU-00798","4","19.79","0.0023"
"5342","342","SKU-00815","3","19.98","0.0001"
"5343","343","SKU-00832","2","20.17","0.0004"
"5344","344","SKU-00849","1","20.36","0.0007"
"5345","345","SKU-00866","4","20.55","0.0010"
"5346","346","SKU-00883","3","20.74","0.0013"
"5347","347","SKU-00900","2","20.93","0.0016"
"5348","348","SKU-00917","1","21.12","0.0019"
"5349","349","SKU-00934","4","21.31","0.0022"
"5350","350","SKU-00951","3","21.50","0.0000"
"5351","351","SKU-00968","2","21.69","0.0003"
"5352","352","SKU-00985","1","21.88","0.0006"
"5353","353","SKU-00002","4","22.07","0.0009"
"5354","354","SKU-00019","3","22.26","0.0012"
"5355","355","SKU-00036","2","22.45","0.0015"
"5356","356","SKU-00053","1","22.64","0.0018"
"5357","357","SKU-00070","4","22.83","0.0021"
"5358","358","SKU-00087","3","23.02","0.0024"
"5359","359","SKU-00104","2","23.21","0.0002"
"5360","360","SKU-00121","1","23.40","0.0005"
"5361","361","SKU-00138","4","23.59","0.0008"
"5362","362","SKU-00155","3","23.78","0.0011"
"5363","363","SKU-00172","2","23.97","0.0014"
"5364","364","SKU-00189","1","24.16","0.0017"
"5365","365","SKU-00206","4","24.35","0.0020"
"5366","366","SKU-00223","3","24.54","0.0023"
"5367","367","SKU-00240","2","24.73","0.0001"
"5368","368","SKU-00257","1","24.92","0.0004"
