"order_id","customer_id","order_ts","order_status","order_total","sales_channel","attrs","order_date"
"2637","37","2026-07-15 21:23:41.437","SHIPPED","367.81","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-15"
"2638","38","2026-07-15 20:46:41.437","DELIVERED","367.94","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-15"
"2639","39","2026-07-15 20:09:41.437","CANCELLED","368.07","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-15"
"2640","40","2026-07-15 19:32:41.437","PLACED","368.20","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-15"
"2641","41","2026-07-15 18:55:41.437","SHIPPED","368.33","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-15"
"2642","42","2026-07-15 18:18:41.437","DELIVERED","368.46","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-15"
"2643","43","2026-07-15 17:41:41.437","CANCELLED","368.59","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-15"
"2644","44","2026-07-15 17:04:41.437","PLACED","368.72","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-15"
"2645","45","2026-07-15 16:27:41.437","SHIPPED","368.85","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-15"
"2646","46","2026-07-15 15:50:41.437","DELIVERED","368.98","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-15"
"2647","47","2026-07-15 15:13:41.437","CANCELLED","369.11","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-15"
"2648","48","2026-07-15 14:36:41.437","PLACED","369.24","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-15"
"2649","49","2026-07-15 13:59:41.437","SHIPPED","369.37","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-15"
"2650","50","2026-07-15 13:22:41.437","DELIVERED","369.50","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-15"
"2651","51","2026-07-15 12:45:41.437","CANCELLED","369.63","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-15"
"2652","52","2026-07-15 12:08:41.437","PLACED","369.76","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-15"
"2653","53","2026-07-15 11:31:41.437","SHIPPED","369.89","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-15"
"2654","54","2026-07-15 10:54:41.437","DELIVERED","370.02","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-15"
"2655","55","2026-07-15 10:17:41.437","CANCELLED","370.15","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-15"
"2656","56","2026-07-15 09:40:41.437","PLACED","370.28","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-15"
"2657","57","2026-07-15 09:03:41.437","SHIPPED","370.41","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-15"
"2658","58","2026-07-15 08:26:41.437","DELIVERED","370.54","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-15"
"2659","59","2026-07-15 07:49:41.437","CANCELLED","370.67","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-15"
"2660","60","2026-07-15 07:12:41.437","PLACED","370.80","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-15"
"2661","61","2026-07-15 06:35:41.437","SHIPPED","370.93","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-15"
"2662","62","2026-07-15 05:58:41.437","DELIVERED","371.06","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-15"
"2663","63","2026-07-15 05:21:41.437","CANCELLED","371.19","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-15"
"2664","64","2026-07-15 04:44:41.437","PLACED","371.32","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-15"
"2665","65","2026-07-15 04:07:41.437","SHIPPED","371.45","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-15"
"2666","66","2026-07-15 03:30:41.437","DELIVERED","371.58","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-15"
"2667","67","2026-07-15 02:53:41.437","CANCELLED","371.71","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-15"
"2668","68","2026-07-15 02:16:41.437","PLACED","371.84","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-15"
"2669","69","2026-07-15 01:39:41.437","SHIPPED","371.97","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-15"
"2670","70","2026-07-15 01:02:41.437","DELIVERED","372.10","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-15"
"2671","71","2026-07-15 00:25:41.437","CANCELLED","372.23","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-15"
"2672","72","2026-07-14 23:48:41.437","PLACED","372.36","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-14"
"2673","73","2026-07-14 23:11:41.437","SHIPPED","372.49","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-14"
"2674","74","2026-07-14 22:34:41.437","DELIVERED","372.62","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-14"
"2675","75","2026-07-14 21:57:41.437","CANCELLED","372.75","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-14"
"2676","76","2026-07-14 21:20:41.437","PLACED","372.88","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-14"
"2677","77","2026-07-14 20:43:41.437","SHIPPED","373.01","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-14"
"2678","78","2026-07-14 20:06:41.437","DELIVERED","373.14","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-14"
"2679","79","2026-07-14 19:29:41.437","CANCELLED","373.27","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-14"
"2680","80","2026-07-14 18:52:41.437","PLACED","373.40","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-14"
"2681","81","2026-07-14 18:15:41.437","SHIPPED","373.53","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-14"
"2682","82","2026-07-14 17:38:41.437","DELIVERED","373.66","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-14"
"2683","83","2026-07-14 17:01:41.437","CANCELLED","373.79","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-14"
"2684","84","2026-07-14 16:24:41.437","PLACED","373.92","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-14"
"2685","85","2026-07-14 15:47:41.437","SHIPPED","374.05","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-14"
"2686","86","2026-07-14 15:10:41.437","DELIVERED","374.18","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-14"
"2687","87","2026-07-14 14:33:41.437","CANCELLED","374.31","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-14"
"2688","88","2026-07-14 13:56:41.437","PLACED","374.44","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-14"
"2689","89","2026-07-14 13:19:41.437","SHIPPED","374.57","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-14"
"2690","90","2026-07-14 12:42:41.437","DELIVERED","374.70","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-14"
"2691","91","2026-07-14 12:05:41.437","CANCELLED","374.83","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-14"
"2692","92","2026-07-14 11:28:41.437","PLACED","374.96","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-14"
"2693","93","2026-07-14 10:51:41.437","SHIPPED","375.09","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-14"
"2694","94","2026-07-14 10:14:41.437","DELIVERED","375.22","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-14"
"2695","95","2026-07-14 09:37:41.437","CANCELLED","375.35","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-14"
"2696","96","2026-07-14 09:00:41.437","PLACED","375.48","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-14"
"2697","97","2026-07-14 08:23:41.437","SHIPPED","375.61","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-14"
"2698","98","2026-07-14 07:46:41.437","DELIVERED","375.74","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-14"
"2699","99","2026-07-14 07:09:41.437","CANCELLED","375.87","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-14"
"2700","100","2026-07-14 06:32:41.437","PLACED","376.00","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-14"
"2701","101","2026-07-14 05:55:41.437","SHIPPED","376.13","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-14"
"2702","102","2026-07-14 05:18:41.437","DELIVERED","376.26","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-14"
"2703","103","2026-07-14 04:41:41.437","CANCELLED","376.39","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-14"
"2704","104","2026-07-14 04:04:41.437","PLACED","376.52","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-14"
"2705","105","2026-07-14 03:27:41.437","SHIPPED","376.65","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-14"
"2706","106","2026-07-14 02:50:41.437","DELIVERED","376.78","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-14"
"2707","107","2026-07-14 02:13:41.437","CANCELLED","376.91","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-14"
"2708","108","2026-07-14 01:36:41.437","PLACED","377.04","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-14"
"2709","109","2026-07-14 00:59:41.437","SHIPPED","377.17","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-14"
"2710","110","2026-07-14 00:22:41.437","DELIVERED","377.30","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-14"
"2711","111","2026-07-13 23:45:41.437","CANCELLED","377.43","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-13"
"2712","112","2026-07-13 23:08:41.437","PLACED","377.56","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-13"
"2713","113","2026-07-13 22:31:41.437","SHIPPED","377.69","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-13"
"2714","114","2026-07-13 21:54:41.437","DELIVERED","377.82","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-13"
"2715","115","2026-07-13 21:17:41.437","CANCELLED","377.95","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-13"
"2716","116","2026-07-13 20:40:41.437","PLACED","378.08","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-13"
"2717","117","2026-07-13 20:03:41.437","SHIPPED","378.21","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-13"
"2718","118","2026-07-13 19:26:41.437","DELIVERED","378.34","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-13"
"2719","119","2026-07-13 18:49:41.437","CANCELLED","378.47","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-13"
"2720","120","2026-07-13 18:12:41.437","PLACED","378.60","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-13"
"2721","121","2026-07-13 17:35:41.437","SHIPPED","378.73","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-13"
"2722","122","2026-07-13 16:58:41.437","DELIVERED","378.86","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-13"
"2723","123","2026-07-13 16:21:41.437","CANCELLED","378.99","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-13"
"2724","124","2026-07-13 15:44:41.437","PLACED","379.12","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-13"
"2725","125","2026-07-13 15:07:41.437","SHIPPED","379.25","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-13"
"2726","126","2026-07-13 14:30:41.437","DELIVERED","379.38","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-13"
"2727","127","2026-07-13 13:53:41.437","CANCELLED","379.51","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-13"
"2728","128","2026-07-13 13:16:41.437","PLACED","379.64","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-13"
"2729","129","2026-07-13 12:39:41.437","SHIPPED","379.77","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-13"
"2730","130","2026-07-13 12:02:41.437","DELIVERED","379.90","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-13"
"2731","131","2026-07-13 11:25:41.437","CANCELLED","380.03","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-13"
"2732","132","2026-07-13 10:48:41.437","PLACED","380.16","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-13"
"2733","133","2026-07-13 10:11:41.437","SHIPPED","380.29","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-13"
"2734","134","2026-07-13 09:34:41.437","DELIVERED","380.42","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-13"
"2735","135","2026-07-13 08:57:41.437","CANCELLED","380.55","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-13"
"2736","136","2026-07-13 08:20:41.437","PLACED","380.68","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-13"
"2737","137","2026-07-13 07:43:41.437","SHIPPED","380.81","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-13"
"2738","138","2026-07-13 07:06:41.437","DELIVERED","380.94","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-13"
"2739","139","2026-07-13 06:29:41.437","CANCELLED","381.07","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-13"
"2740","140","2026-07-13 05:52:41.437","PLACED","381.20","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-13"
"2741","141","2026-07-13 05:15:41.437","SHIPPED","381.33","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-13"
"2742","142","2026-07-13 04:38:41.437","DELIVERED","381.46","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-13"
"2743","143","2026-07-13 04:01:41.437","CANCELLED","381.59","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-13"
"2744","144","2026-07-13 03:24:41.437","PLACED","381.72","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-13"
"2745","145","2026-07-13 02:47:41.437","SHIPPED","381.85","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-13"
"2746","146","2026-07-13 02:10:41.437","DELIVERED","381.98","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-13"
"2747","147","2026-07-13 01:33:41.437","CANCELLED","382.11","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-13"
"2748","148","2026-07-13 00:56:41.437","PLACED","382.24","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-13"
"2749","149","2026-07-13 00:19:41.437","SHIPPED","382.37","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-13"
"2750","150","2026-07-12 23:42:41.437","DELIVERED","382.50","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-12"
"2751","151","2026-07-12 23:05:41.437","CANCELLED","382.63","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-12"
"2752","152","2026-07-12 22:28:41.437","PLACED","382.76","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-12"
"2753","153","2026-07-12 21:51:41.437","SHIPPED","382.89","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-12"
"2754","154","2026-07-12 21:14:41.437","DELIVERED","383.02","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-12"
"2755","155","2026-07-12 20:37:41.437","CANCELLED","383.15","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-12"
"2756","156","2026-07-12 20:00:41.437","PLACED","383.28","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-12"
"2757","157","2026-07-12 19:23:41.437","SHIPPED","383.41","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-12"
"2758","158","2026-07-12 18:46:41.437","DELIVERED","383.54","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-12"
"2759","159","2026-07-12 18:09:41.437","CANCELLED","383.67","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-12"
"2760","160","2026-07-12 17:32:41.437","PLACED","383.80","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-12"
"2761","161","2026-07-12 16:55:41.437","SHIPPED","383.93","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-12"
"2762","162","2026-07-12 16:18:41.437","DELIVERED","384.06","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-12"
"2763","163","2026-07-12 15:41:41.437","CANCELLED","384.19","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-12"
"2764","164","2026-07-12 15:04:41.437","PLACED","384.32","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-12"
"2765","165","2026-07-12 14:27:41.437","SHIPPED","384.45","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-12"
"2766","166","2026-07-12 13:50:41.437","DELIVERED","384.58","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-12"
"2767","167","2026-07-12 13:13:41.437","CANCELLED","384.71","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-12"
"2768","168","2026-07-12 12:36:41.437","PLACED","384.84","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-12"
"2769","169","2026-07-12 11:59:41.437","SHIPPED","384.97","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-12"
"2770","170","2026-07-12 11:22:41.437","DELIVERED","385.10","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-12"
"2771","171","2026-07-12 10:45:41.437","CANCELLED","385.23","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-12"
"2772","172","2026-07-12 10:08:41.437","PLACED","385.36","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-12"
"2773","173","2026-07-12 09:31:41.437","SHIPPED","385.49","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-12"
"2774","174","2026-07-12 08:54:41.437","DELIVERED","385.62","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-12"
"2775","175","2026-07-12 08:17:41.437","CANCELLED","385.75","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-12"
"2776","176","2026-07-12 07:40:41.437","PLACED","385.88","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-12"
"2777","177","2026-07-12 07:03:41.437","SHIPPED","386.01","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-12"
"2778","178","2026-07-12 06:26:41.437","DELIVERED","386.14","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-12"
"2779","179","2026-07-12 05:49:41.437","CANCELLED","386.27","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-12"
"2780","180","2026-07-12 05:12:41.437","PLACED","386.40","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-12"
"2781","181","2026-07-12 04:35:41.437","SHIPPED","386.53","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-12"
"2782","182","2026-07-12 03:58:41.437","DELIVERED","386.66","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-12"
"2783","183","2026-07-12 03:21:41.437","CANCELLED","386.79","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-12"
"2784","184","2026-07-12 02:44:41.437","PLACED","386.92","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-12"
"2785","185","2026-07-12 02:07:41.437","SHIPPED","387.05","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-12"
"2786","186","2026-07-12 01:30:41.437","DELIVERED","387.18","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-12"
"2787","187","2026-07-12 00:53:41.437","CANCELLED","387.31","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-12"
"2788","188","2026-07-12 00:16:41.437","PLACED","387.44","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-12"
"2789","189","2026-07-11 23:39:41.437","SHIPPED","387.57","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-11"
"2790","190","2026-07-11 23:02:41.437","DELIVERED","387.70","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-11"
"2791","191","2026-07-11 22:25:41.437","CANCELLED","387.83","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-11"
"2792","192","2026-07-11 21:48:41.437","PLACED","387.96","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-11"
"2793","193","2026-07-11 21:11:41.437","SHIPPED","388.09","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-11"
"2794","194","2026-07-11 20:34:41.437","DELIVERED","388.22","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-11"
"2795","195","2026-07-11 19:57:41.437","CANCELLED","388.35","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-11"
"2796","196","2026-07-11 19:20:41.437","PLACED","388.48","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-11"
"2797","197","2026-07-11 18:43:41.437","SHIPPED","388.61","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-11"
"2798","198","2026-07-11 18:06:41.437","DELIVERED","388.74","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-11"
"2799","199","2026-07-11 17:29:41.437","CANCELLED","388.87","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-11"
"2800","200","2026-07-11 16:52:41.437","PLACED","389.00","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-11"
"2801","1","2026-07-11 16:15:41.437","SHIPPED","389.13","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-11"
"2802","2","2026-07-11 15:38:41.437","DELIVERED","389.26","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-11"
"2803","3","2026-07-11 15:01:41.437","CANCELLED","389.39","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-11"
"2804","4","2026-07-11 14:24:41.437","PLACED","389.52","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-11"
"2805","5","2026-07-11 13:47:41.437","SHIPPED","389.65","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-11"
"2806","6","2026-07-11 13:10:41.437","DELIVERED","389.78","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-11"
"2807","7","2026-07-11 12:33:41.437","CANCELLED","389.91","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-11"
"2808","8","2026-07-11 11:56:41.437","PLACED","390.04","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-11"
"2809","9","2026-07-11 11:19:41.437","SHIPPED","390.17","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-11"
"2810","10","2026-07-11 10:42:41.437","DELIVERED","390.30","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-11"
"2811","11","2026-07-11 10:05:41.437","CANCELLED","390.43","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-11"
"2812","12","2026-07-11 09:28:41.437","PLACED","390.56","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-11"
"2813","13","2026-07-11 08:51:41.437","SHIPPED","390.69","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-11"
"2814","14","2026-07-11 08:14:41.437","DELIVERED","390.82","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-11"
"2815","15","2026-07-11 07:37:41.437","CANCELLED","390.95","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-11"
"2816","16","2026-07-11 07:00:41.437","PLACED","391.08","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-11"
"2817","17","2026-07-11 06:23:41.437","SHIPPED","391.21","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-11"
"2818","18","2026-07-11 05:46:41.437","DELIVERED","391.34","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-11"
"2819","19","2026-07-11 05:09:41.437","CANCELLED","391.47","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-11"
"2820","20","2026-07-11 04:32:41.437","PLACED","391.60","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-11"
"2821","21","2026-07-11 03:55:41.437","SHIPPED","391.73","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-11"
"2822","22","2026-07-11 03:18:41.437","DELIVERED","391.86","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-11"
"2823","23","2026-07-11 02:41:41.437","CANCELLED","391.99","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-11"
"2824","24","2026-07-11 02:04:41.437","PLACED","392.12","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-11"
"2825","25","2026-07-11 01:27:41.437","SHIPPED","392.25","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-11"
"2826","26","2026-07-11 00:50:41.437","DELIVERED","392.38","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-11"
"2827","27","2026-07-11 00:13:41.437","CANCELLED","392.51","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-11"
"2828","28","2026-07-10 23:36:41.437","PLACED","392.64","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-10"
"2829","29","2026-07-10 22:59:41.437","SHIPPED","392.77","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-10"
"2830","30","2026-07-10 22:22:41.437","DELIVERED","392.90","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-10"
"2831","31","2026-07-10 21:45:41.437","CANCELLED","393.03","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-10"
"2832","32","2026-07-10 21:08:41.437","PLACED","393.16","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-10"
"2833","33","2026-07-10 20:31:41.437","SHIPPED","393.29","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-10"
"2834","34","2026-07-10 19:54:41.437","DELIVERED","393.42","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-10"
"2835","35","2026-07-10 19:17:41.437","CANCELLED","393.55","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-10"
"2836","36","2026-07-10 18:40:41.437","PLACED","393.68","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-10"
"2837","37","2026-07-10 18:03:41.437","SHIPPED","393.81","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-10"
"2838","38","2026-07-10 17:26:41.437","DELIVERED","393.94","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-10"
"2839","39","2026-07-10 16:49:41.437","CANCELLED","394.07","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-10"
"2840","40","2026-07-10 16:12:41.437","PLACED","394.20","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-10"
"2841","41","2026-07-10 15:35:41.437","SHIPPED","394.33","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-10"
"2842","42","2026-07-10 14:58:41.437","DELIVERED","394.46","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-10"
"2843","43","2026-07-10 14:21:41.437","CANCELLED","394.59","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-10"
"2844","44","2026-07-10 13:44:41.437","PLACED","394.72","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-10"
"2845","45","2026-07-10 13:07:41.437","SHIPPED","394.85","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-10"
